ra_degrees,dec_degrees,magnitude
175.33273307,-43.09567719,5.54
175.39375241,31.7459835,5.73
175.43313494,-32.49932237,5.2
175.61844968,66.7448085,5.32
175.86333833,-37.19010227,5.98
175.87999922,-62.48939856,5.0
176.19066226,-18.35061467,4.71
176.32085333,8.25817475,4.84
176.40236386,-66.72884344,3.63
176.43334854,-45.69014545,5.28
176.46487734,6.52981394,4.04
176.51305887,47.77933701,3.69
176.62853753,-61.17835907,4.11
176.63436255,-40.50133452,4.89
176.73170252,55.62826771,5.27
176.82987104,-57.69654711,5.42
176.97888233,8.24586534,5.31
176.9967765,20.21894121,4.5
177.06037263,-66.81487085,4.75
177.16154436,14.28419729,5.9
177.1879392,-26.74975369,5.1
177.26615977,14.57233687,2.14
177.42120019,-63.78848906,4.3
177.42416287,34.9317394,5.73
177.48594609,-70.2257858,4.98
177.61368682,-62.6493833,5.68
177.67202553,1.76537705,3.59
177.75929508,-5.333334,5.62
177.78646511,-45.1734495,4.47
177.92340338,-30.83409571,5.85
177.96363695,-65.20589445,4.89
178.04330796,-56.98782681,5.56
178.22733867,-33.90813014,4.29
178.45725536,53.69473296,2.41
178.67711574,-25.71406632,5.26
178.75009496,-63.27917897,5.89
178.76313138,8.44390534,5.58
178.91720463,-28.47703681,5.93
178.91886481,15.64680922,5.53
178.99336544,56.59856271,5.83
179.00409802,-17.15080863,5.17
179.41682551,-62.44873578,5.59
179.56352995,-56.31731449,5.44
179.69861981,-64.33955671,5.59
179.82307392,33.16702114,5.95
179.90704708,-78.22181833,4.88
179.98718202,3.65521716,5.36
180.18486353,-10.44483921,5.54
180.21320843,-19.65899848,5.28
180.21829289,6.61439464,4.65
180.4147183,36.04227697,5.59
180.52942963,43.04546506,5.22
180.65731961,-69.19227106,5.89
180.75707974,-63.31294495,4.32
180.9138115,-42.43378714,5.15
181.06906686,21.45916332,5.89
181.08015725,-63.16571094,4.72
181.1622784,-68.32889673,5.34
181.19443206,-76.51917475,5.04
181.23852543,-60.96823848,5.95
181.30279,8.73284563,4.12
181.31141141,76.90595813,5.78
181.59618267,-65.70942594,5.95
181.72022021,-64.61363898,4.14
181.9587008,-75.36706513,5.17
182.02190127,-50.66125439,4.46
182.0613737,-48.69247036,5.34
182.08976505,-50.72240999,2.58
182.10313607,-24.72877993,4.02
182.22432744,-44.32588609,5.75
182.227492,-41.23158452,5.51
182.42202206,1.89832789,5.95
182.51463175,5.80696343,5.72
182.53135773,-22.61979211,3.02
182.75037388,81.70983674,6.0
182.76617138,-23.60237239,5.45
182.9131309,-52.36841559,3.97
182.96333771,25.87035539,5.66
183.03874666,20.54210573,5.6
183.04963833,77.61619242,5.14
183.0916103,-62.95077296,5.91
183.35441052,-38.92915939,5.77
183.35831031,10.26236039,5.85
183.51136205,-45.72393011,5.31
183.74825968,-20.84423329,5.82
183.785557,70.20007671,5.72
183.78648733,-58.74890179,2.79
183.85603795,57.03259792,3.32
183.95194937,-17.5419837,2.58
184.00097886,14.89914477,5.09
184.03140154,40.66025851,5.69
184.08564668,23.94542332,4.93
184.1257284,33.06179861,4.99
184.3731761,53.19144123,5.8
184.37748884,28.93710321,5.71
184.39431802,-67.96067161,4.06
184.58726633,-79.31226899,4.24
184.609553,-64.00304555,4.06
184.66790853,-0.7871448,5.9
184.70860512,75.1605502,5.47
184.74928553,-55.14297519,5.01
184.95301297,48.98413192,5.28
184.97663096,-0.66674709,3.89
185.04514374,-22.17562676,5.94
185.08216696,26.6197509,5.52
185.08813566,3.31272688,4.97
185.14046113,-22.21583387,5.2
185.17955477,17.79265307,4.72
185.2117925,57.86428953,5.54
185.23214915,-13.56574902,5.14
185.34088036,-60.40136988,3.59
185.48932747,-56.3743836,5.91
185.53077773,-67.52209279,5.15
185.55014315,-68.30719873,5.73
185.62632982,25.84618178,4.78
185.70613474,-57.67610097,5.38
185.83999906,-24.84062116,5.66
185.89770601,-35.41265923,5.32
185.93660912,-38.91135056,5.79
186.00617625,51.56222925,4.76
186.07724865,26.09861325,5.17
186.26343152,56.77785826,5.82
186.29917028,-11.61051268,5.95
186.34068272,-35.18640097,5.71
186.46248809,39.01869867,5.01
186.60030726,27.26826273,4.92
186.63245078,-51.4506115,4.82
186.64975585,-63.09905586,0.77
186.71539248,-32.83004764,5.56
186.73469831,28.26861975,4.35
186.74710034,26.8257216,4.98
186.87031761,-58.99176932,5.38
186.89635756,55.71275225,5.68
187.01004828,-50.2306048,3.91
187.09369113,-39.04113804,5.45
187.22799077,25.91288804,5.29
187.36272398,24.10892077,5.47
187.43009821,20.89618496,5.68
187.4665965,-16.51509397,2.94
187.47580895,-56.52496942,5.78
187.48916244,58.4055266,5.37
187.4911804,-41.73586155,6.0
187.52817199,69.20126087,5.01
187.57275779,-23.69642033,5.63
187.75236725,24.56718941,5.47
187.79137202,-57.11256922,1.59
187.91810373,-59.42391403,5.49
187.98397037,-63.50589876,5.96
188.01868646,-16.19586556,4.3
188.04122968,-73.00104307,5.88
188.11712896,-72.1329759,3.84
188.15036083,-13.85897407,5.74
188.37101041,69.78820992,3.85
188.3927875,-12.83032829,5.58
188.41210253,33.24766003,5.42
188.43788561,41.35676779,4.24
188.44498858,-9.45207768,5.48
188.59680864,-23.39662306,2.65
188.67690229,-44.67251655,5.76
188.68360523,70.02177318,4.95
188.71299083,22.62918961,4.8
188.78234382,18.37700118,5.03
188.78397424,21.88143144,5.86
188.94006062,-41.02194744,5.12
189.00447532,-39.86944684,5.78
189.19737813,-5.8318511,5.88
189.24314199,17.08957856,5.7
189.29618208,-69.13553358,2.69
189.42594398,-27.13865883,5.41
189.42636588,-48.54128816,3.85
189.59355028,1.85470456,5.68
189.68619461,-18.2501648,6.0
189.76451917,-30.4223493,5.86
189.78065686,21.06258094,5.49
189.81171855,-7.99550439,4.66
189.96900602,-39.98724188,4.63
190.31676407,-13.01392023,5.17
190.34602074,-46.14572729,5.84
190.38002079,-48.95988553,2.2
190.41667557,-1.44952231,2.74
190.47086482,10.23584294,4.88
190.48582,-59.68581085,4.91
190.48816539,6.80664416,5.57
190.6481714,-48.81303493,4.66
190.70951152,-63.058616,5.27
190.78838403,-56.17619646,5.99
190.90842535,-1.57681459,5.91
191.00229297,-28.32386102,5.46
191.24865101,39.27857766,5.95
191.28262003,45.44022447,5.42
191.40467529,7.67331477,5.22
191.40798434,-60.98116057,4.69
191.57029013,-68.10809405,3.04
191.59324849,9.54078962,5.65
191.59478955,-56.48877967,4.62
191.66147205,16.57764912,5.12
191.69258582,-33.31541396,5.87
191.82885595,62.78113875,5.88
191.89308893,66.79031573,5.43
191.93049537,-59.68873246,1.25
192.10982759,-27.59723017,5.65
192.16390269,60.31989667,5.83
192.22581729,14.12263297,5.71
192.2782968,83.41779443,5.92
192.30750199,83.41285818,5.38
192.32296815,27.55232611,5.76
192.43728988,-71.98624542,5.55
192.54502356,37.51688446,5.87
192.67161238,-33.99926779,4.9
192.74126496,-52.7873952,5.7
192.82492384,-60.32978611,5.71
192.92469926,27.54073393,4.93
192.9872921,-39.68038459,5.99
193.26776709,-54.9524841,5.91
193.27906907,-48.94325313,4.33
193.32404513,21.24502058,4.89
193.34124905,-60.32848627,5.75
193.35894159,-40.17881857,4.25
193.45384782,-60.37624027,5.89
193.5068041,55.95984301,1.76
193.57809243,-11.64859567,6.0
193.58822553,-9.53894647,4.77
193.64857337,-57.17789116,4.03
193.65383866,-57.16864387,5.08
193.66341683,-59.14666538,4.62
193.73556688,47.19673771,5.75
193.7431157,-85.12342237,5.45
193.74460949,-44.15140639,5.89
193.83108971,-42.9157015,5.46
193.8689797,65.43854743,5.23
193.90201366,3.39759862,3.39
193.98808228,-56.83580429,5.34
194.00251587,38.31469771,5.61
194.00767051,38.31824617,2.89
194.07350869,54.09948306,5.84
194.13216726,-72.18518249,5.93
194.26825217,-51.19871605,5.17
194.6970959,75.47247502,6.0
194.73110786,17.40936063,4.76
194.91477267,-3.81194179,5.79
194.9803163,66.59730755,5.37
195.06868941,30.78503676,4.88
195.14982714,-3.3686079,5.99
195.18160731,56.36633134,4.93
195.29008399,17.1232026,5.97
195.54483557,10.95910186,2.85
195.56573968,-71.54879865,3.61
195.77233515,-71.47572327,5.93
195.88894965,-49.52723627,4.83
195.94177817,-20.58350964,5.58
196.43526005,35.79885169,5.2
196.46783055,45.26848988,5.64
196.56970994,-48.46325358,4.71
196.58867941,21.15351,6.0
196.59410061,22.61629063,5.53
196.64603079,-41.58840727,5.59
196.72595485,-35.86182329,5.63
196.72776268,-49.90621586,4.27
196.79461606,27.62490672,4.8
196.8512919,-59.86049011,5.98
196.90966874,-53.45971466,5.7
196.97417871,-10.74038528,5.15
197.02982892,-65.30601741,5.44
197.13536674,-8.98422912,5.57
197.26367917,-23.11797275,4.94
197.3017599,10.02246786,5.79
197.43870138,-10.32930884,5.95
197.44953121,16.8486489,5.91
197.48755015,-5.53892987,4.38
197.49812263,17.52911621,4.32
197.51361945,38.49887224,5.91
197.78725433,-42.23282785,5.78
197.84711464,-43.36850529,5.24
197.96408969,-69.94201974,5.92
197.97051117,27.87603769,4.23
198.01444495,-37.80313606,4.85
198.01451923,-16.1979034,5.04
198.07345539,-59.92053651,4.58
198.13729799,11.55617035,5.76
198.20319288,-66.22676607,5.91
198.34742745,-50.6997859,5.9
198.42908954,40.15284766,4.94
198.54570701,-19.93133468,5.31
198.55062387,-58.68390821,5.91
198.56428372,-59.10285946,4.9
198.57231883,-78.44744492,5.84
198.63017874,11.33178469,5.64
198.68067991,-48.95680509,5.84
198.81249082,-67.8945633,4.79
198.88352117,40.8551724,5.77
198.99409266,-19.94282246,5.21
199.19463902,9.423693,5.19
199.22129667,-31.5060767,5.1
199.30431246,-66.78342263,4.86
199.30801256,-43.97944198,5.82
199.31509739,13.67564684,5.33
199.38598801,40.57256275,4.72
199.40119538,5.46984502,4.78
199.56058516,49.68201519,5.14
199.60405,-18.30861062,4.74
199.61544766,34.09829261,5.81
199.7302224,-23.17141246,2.99
200.07914877,40.15055594,5.6
200.15027321,-36.71208109,2.75
200.15772684,-52.74778497,5.47
200.20142983,-55.80069803,6.0
200.24067905,-46.88005836,5.76
200.42366137,2.0873706,5.69
200.54054052,5.15485074,5.89
200.56787422,-52.18295165,5.81
200.65824899,-60.98835608,4.52
200.75477211,-17.73520402,5.36
200.82877172,-4.92438824,5.88
200.98091604,54.92541525,2.23
201.00184737,-64.53561699,4.52
201.13806845,-5.16392212,5.76
201.27785348,23.85443816,5.75
201.28066834,-74.88749735,5.04
201.2983523,-11.16124491,0.98
201.30589832,54.98799884,3.99
201.30889897,-64.48509219,5.32
201.45999506,-70.62725069,5.65
201.53182918,-39.75496493,5.11
201.53343022,72.39149824,5.82
201.54783683,-1.19248368,5.97
201.56907049,46.0281037,5.88
201.68018558,-12.70761258,5.27
201.73384964,-41.49756484,5.69
201.73841524,78.64379561,5.74
201.86349201,-15.97363075,4.76
202.10812668,13.78018777,4.97
202.1132421,59.94570301,5.4
202.30431766,10.81839609,5.65
202.35523124,-51.16511504,5.04
202.76111861,-39.40727983,3.9
202.99144179,-6.25571065,4.68
203.14984195,-28.6927144,5.69
203.21536872,-15.36301232,5.52
203.24204653,-10.16490767,5.21
203.53052101,55.34844976,5.6
203.5329387,3.65902506,4.92
203.61405606,49.01590606,4.68
203.66866043,-13.21430591,5.92
203.673978,-0.59593821,3.38
203.69894294,37.18243871,4.91
203.88036281,-5.39639184,5.7
204.20212206,-26.49523551,5.73
204.24624858,24.61330297,5.72
204.27521642,-44.14316883,5.96
204.2960597,71.2422665,5.5
204.30083723,-61.69157197,5.63
204.34790583,-46.42784035,5.91
204.36540378,36.29484073,4.82
204.67552479,-29.56067984,5.81
204.70401592,-57.62270235,6.0
204.87741499,52.92107136,5.46
204.89451792,10.74630126,5.57
204.95244077,-40.05157491,5.61
204.97196962,-53.46636269,2.29
204.99957281,-49.95000116,5.74
205.04500863,-64.57655426,5.79
205.16874236,19.955663,5.73
205.18455213,54.68166149,4.63
205.23406365,-85.78599228,5.56
205.25982195,22.49583157,5.63
205.37423739,64.82243969,5.85
205.40346122,-8.70308218,5.03
205.43672827,-54.55936543,4.99
205.50467442,-58.78704974,5.38
205.59559926,82.75251097,5.92
205.66409991,78.06432575,5.91
205.68092115,34.98899453,5.98
205.72942795,-41.4009514,5.96
205.73382472,-56.76795968,6.0
205.76618427,3.53807968,5.35
205.91706644,-42.06751103,5.96
206.12424684,-16.17905873,5.55
206.40390701,-26.11598461,5.81
206.42319432,-33.04336606,4.23
206.48471128,-12.42654721,5.5
206.5568062,41.08884885,5.88
206.57957701,38.5036561,5.92
206.6486472,54.43269033,5.68
206.66403516,-51.43269771,4.64
206.68056228,25.70238073,5.97
206.73483886,-36.25190473,5.15
206.74947851,38.54274988,5.51
206.81681937,17.45677436,4.5
206.85564413,-17.85976354,5.41
206.86493683,-50.24932136,5.92
206.8856088,49.31330288,1.85
206.91112414,-50.32066712,5.46
207.16141241,31.19011458,5.61
207.36146356,-34.45063035,4.19
207.36957439,15.79780583,4.05
207.3762392,-41.68765971,3.41
207.40419934,-42.47368506,3.47
207.42841642,21.26406422,4.92
207.43928514,61.48954562,5.97
207.468102,-18.13407618,4.96
207.60280332,5.4972218,6.0
207.78836921,34.66453,5.89
207.85807331,64.72328281,4.58
207.94679307,-46.89863029,5.77
207.94759834,-69.40124669,5.73
207.94787312,34.44431774,4.76
207.95677175,-32.99401625,4.32
208.02041654,-52.81146355,5.26
208.29317893,28.64806212,5.91
208.30228458,-31.92758624,4.75
208.30396336,17.93285548,5.71
208.3867508,-35.66419416,5.53
208.4296268,-53.37328052,5.87
208.46267613,53.7286921,5.7
208.48852887,-47.12815361,5.83
208.6713175,18.39858742,2.68
208.67581845,-1.50307142,5.16
208.70473728,-67.6520644,5.74
208.80070669,-52.16076937,5.66
208.88514539,-47.28826634,2.55
208.91245413,-82.66613365,5.95
209.08288902,-46.59272882,5.82
209.11622242,1.05054828,5.9
209.1374403,-54.70411568,6.0
209.14234407,27.49219844,5.02
209.41223681,-63.68661603,4.71
209.56785278,-42.10070526,3.83
209.62990869,-24.97217754,5.2
209.66220328,21.69632104,5.76
209.6698807,-44.8035314,3.87
209.82273625,-50.36960607,5.92
210.00102545,-25.01017978,5.77
210.21922701,-66.26885149,5.96
210.33504074,8.89490924,5.98
210.41159648,1.54458338,4.23
210.43121648,-45.60336989,4.34
210.59501153,-27.42976294,5.47
210.86072926,-56.21338128,5.93
210.95601898,-60.3729784,0.61
211.09760837,64.37580873,3.67
211.33375541,-76.79667632,5.69
211.5116084,-41.17958035,4.36
211.59278733,-26.68201883,3.25
211.67218608,-36.36869575,2.06
211.67877719,-9.31352509,5.46
211.98227724,43.8545248,5.13
212.07231683,49.4580206,5.26
212.21253759,77.54743312,4.8
212.39609336,-51.50464539,5.96
212.47898599,-53.43872584,4.74
212.59978522,25.09182293,4.82
212.71034788,-16.30200362,4.93
213.01688963,69.43266873,5.18
213.06596003,2.40949613,4.99
213.19180466,-27.26110002,5.07
213.22392088,-10.274044,4.18
213.31841949,-53.66565135,5.53
213.37062458,51.78999066,4.53
213.41945412,-0.84512445,5.89
213.52221581,12.95957667,5.53
213.67817566,-41.83744813,5.61
213.71192715,10.1010097,5.29
213.73818295,-57.08607539,5.03
213.85047098,-18.20066197,5.53
213.91811403,19.18726997,-0.05
214.00368717,-5.99952622,4.07
214.04195627,51.36701398,4.75
214.09656821,46.08791894,4.18
214.16135836,-66.58788092,5.72
214.3685109,15.26336094,5.84
214.49923373,35.50947085,4.8
214.55821047,-81.00760147,4.89
214.65956766,-18.71588164,5.86
214.75469177,-25.81631724,5.87
214.77750771,-13.37116634,4.52
214.81757038,13.00437724,5.41
214.84964562,-37.00280675,5.93
214.85096972,-46.05808391,3.55
214.88562263,-2.26534352,5.14
214.93883677,16.30680118,4.84
214.96543244,-61.27275714,5.22
215.04045606,-43.05886202,5.55
215.08146975,-56.38647906,4.3
215.13949709,-37.88526711,4.05
215.17729569,-45.1868814,4.78
215.58223947,-34.78679152,5.57
215.5966542,-80.108911,5.06
215.65467485,-58.45915834,4.76
215.75940538,-39.51176599,4.41
215.77461567,-27.75373395,4.78
215.84475026,8.44664037,4.86
215.95265857,-53.17620992,5.99
216.00366765,8.24400431,5.94
216.04745973,5.82011481,5.1
216.20275252,-24.80626639,5.34
216.27641298,-68.19532385,5.56
216.30008064,51.85171354,4.04
216.53431272,-45.22138996,4.56
216.54500648,-45.37926095,4.33
216.61420112,19.2268349,5.4
216.73225313,-83.66785308,4.31
216.77963835,-65.82161161,5.87
216.80124777,-46.1340642,5.83
216.88134383,75.69593921,4.25
217.04351389,-29.49157976,4.97
217.05091806,-2.22795009,4.81
217.15870008,49.84496418,5.58
217.1738779,-6.90041401,5.42
217.46045655,0.82891135,5.96
217.53608389,-45.32128792,5.51
217.58746947,-49.51892657,5.38
217.79515011,-38.86977705,5.99
217.81827528,-67.71705401,5.84
217.95774098,30.37114497,3.57
218.01982421,38.30788348,3.04
218.08446559,26.67734238,6.0
218.12887396,55.3980457,5.74
218.13592482,22.25996072,5.91
218.15451447,-50.45712132,4.44
218.37487581,-52.67948076,5.86
218.38529489,-54.9986156,5.86
218.6652567,49.36823171,5.74
218.66954381,29.74480735,4.47
218.87688163,-42.15774562,2.33
218.88124123,-41.51738017,5.88
219.0794033,-46.2454913,5.55
219.18396076,-40.21152639,5.74
219.33402084,-46.13341306,5.39
219.47187965,-49.42575765,4.05
219.55279962,43.64205288,5.74
219.55835502,18.29853624,5.9
219.56335468,54.02338576,5.83
219.70950726,44.40454503,5.39
219.91412833,-60.83947139,1.35
219.92041034,-60.83514707,-0.01
220.17650164,13.53436103,5.93
220.18150404,16.4183013,4.49
220.25588965,-36.1348433,5.67
220.28716819,13.72833113,3.78
220.4114855,8.16175611,4.86
220.43173137,11.66093526,5.55
220.48239101,-47.38814127,2.3
220.49005323,-37.79342394,4.01
220.62785433,-64.97456957,3.18
220.76484284,-5.6574291,3.87
220.80652349,-24.99773099,5.7
220.85571623,26.52789077,4.8
220.91451458,-35.17322549,4.06
220.93518566,40.45920338,5.72
221.24664628,-35.19182069,4.92
221.24687869,27.07417383,2.35
221.31040511,16.96440296,4.6
221.32186138,-62.87545275,5.36
221.37595224,0.71729003,5.68
221.50074084,-25.44291557,5.15
221.52498866,15.13174102,5.78
221.52813497,-23.15286204,5.8
221.56246594,1.8929383,3.73
221.62094963,-47.44107999,5.74
221.75546088,-52.38331777,5.22
221.77107748,-38.29043787,5.9
221.84399993,-25.62423321,5.61
221.9365883,-26.0874799,5.23
221.96552567,-79.04471242,3.83
221.98985195,-26.64613329,5.76
222.15857155,-36.63458507,5.89
222.18567167,-66.59353612,5.91
222.32781437,46.11639336,5.76
222.32815984,-24.25146951,5.68
222.32954567,-14.14898587,5.32
222.42233956,48.72056284,5.68
222.49327659,28.61583341,5.8
222.56549508,23.91176538,5.86
222.5727779,-27.96021925,4.42
222.58178099,82.51248701,5.63
222.62417599,37.27181511,5.47
222.67193219,-15.99709226,5.15
222.67664751,74.15547596,2.07
222.71990536,-16.04161047,2.75
222.75425052,-2.29884995,4.93
222.84701756,19.10063329,4.54
222.86072795,59.29365246,5.48
222.9096805,-43.57529383,4.32
223.14695946,-63.80981741,5.91
223.21287023,-37.80311642,5.02
223.30640336,-73.19015457,5.59
223.35016578,19.15227142,6.0
223.583901,-24.64213517,5.27
223.59544161,-11.89833043,5.78
223.6580027,-33.30056091,5.85
223.89461516,-60.11389133,5.18
223.93622772,-33.85578004,5.32
224.0551584,14.44626586,5.9
224.07177099,-52.80956707,5.38
224.09558479,49.62899937,5.63
224.13366538,-47.87914321,5.62
224.18334308,-62.78098762,5.08
224.19211288,-11.4097279,5.48
224.29606996,-4.34608634,4.47
224.29866769,16.38813986,5.72
224.36396501,-21.4112809,5.72
224.38840115,-0.16754803,5.51
224.39632979,65.93238126,4.63
224.47148916,-76.66261622,5.37
224.63314193,-43.13386699,2.68
224.66369181,-27.65729301,5.65
224.72351684,-11.14386422,5.88
224.79041254,-42.10414199,3.13
224.84631129,4.56777277,5.91
224.90404577,39.26523166,5.64
225.04724166,-77.16052523,5.92
225.24328191,-8.51893488,4.91
225.30447474,-38.05831465,5.88
225.33254143,-2.75487208,5.52
225.36295558,60.20442421,5.91
225.45381414,-0.14025867,5.71
225.46126796,-83.22777573,5.65
225.48663804,40.39063671,3.49
225.52657921,-28.06052808,5.83
225.52713391,25.00825646,4.8
225.7252916,2.09127129,4.39
225.74704341,-32.64324605,5.45
225.77534828,35.20577288,5.52
225.94867417,47.65401409,4.83
226.01775793,-25.28185602,3.25
226.11190457,26.94765981,4.52
226.19567959,-83.03826851,5.65
226.20020549,-64.03137307,5.16
226.27960699,-47.05119386,3.91
226.32978505,-41.06723379,5.13
226.35788174,48.15090031,5.59
226.5694546,54.55628697,5.24
226.63838694,-30.91841299,5.97
226.65674312,-16.25676124,5.19
226.82477948,24.86959294,4.93
226.85805467,-49.08863539,5.77
227.0506105,-40.58385604,5.75
227.09908475,26.30118271,5.67
227.14818718,25.10863675,5.82
227.16338993,-42.86786973,5.85
227.21095653,-45.27979406,4.07
227.37466411,-67.08412683,5.76
227.5305968,-38.79246057,5.98
227.57771621,-26.3326008,5.75
227.78664063,-84.78782184,5.88
227.81660117,-55.34601439,5.45
227.98400434,-48.73770212,3.88
227.99068761,-48.74357642,5.7
228.01780223,18.97600352,5.9
228.05546736,-19.79163143,4.54
228.07167982,-52.09907465,3.41
228.20668641,-44.50035965,4.83
228.47217392,-26.19355939,5.84
228.52506116,31.78791816,5.98
228.57986595,-70.07945566,5.75
228.62168817,29.16422593,5.28
228.6555245,-31.51912564,4.91
228.65834777,67.34767598,5.15
228.79736045,4.93935226,5.32
228.87543241,33.31510222,3.46
228.9547494,0.37210753,5.62
228.97358944,-48.07364079,5.96
229.01679847,-41.49114318,5.15
229.09596946,-22.39942083,5.52
229.15289366,-60.9039866,5.74
229.23707633,-60.95724479,5.04
229.25196591,-9.38286694,2.61
229.27450664,71.82387844,5.02
229.3790009,-58.80087882,4.07
229.41203255,-63.61048662,4.85
229.45768699,-30.14866233,4.35
229.60214092,20.57280967,5.68
229.60888718,-0.46123725,5.88
229.63353586,-47.87519201,4.27
229.7047785,-60.49632329,5.43
229.72787007,-68.67946723,2.87
229.73495651,-40.78816875,5.59
229.82741626,1.76665611,5.04
230.02142169,51.95848756,5.65
230.03599149,29.61631109,5.51
230.1822884,71.83397308,3.0
230.25842001,0.71558981,5.35
230.28183604,-5.82482695,5.54
230.34306833,-40.64745946,3.22
230.45181856,-36.26116729,3.57
230.45253799,32.93366086,5.38
230.45655596,-48.31695913,5.65
230.53497528,-47.92746963,4.99
230.65519206,62.04716944,5.99
230.65570869,39.58149619,5.56
230.66014565,63.34166375,5.72
230.67036465,-44.68957314,3.37
230.78901374,-36.85843627,4.54
230.79417262,-60.65710865,5.65
230.80094284,30.28824114,4.99
230.84440733,-59.32069839,4.48
230.96775654,-12.36941286,5.72
231.04970889,-10.32189476,4.92
231.12306762,37.37696091,4.31
231.18761813,-39.71013154,5.36
231.2324337,58.96602354,3.29
231.33438516,-38.7335881,4.6
231.44752151,15.42805438,5.16
231.5605344,-68.30918936,5.89
231.5727702,34.3358496,5.46
231.82560314,-36.76750151,5.46
231.88792069,-64.531457,5.71
231.95771631,29.10549164,3.66
231.96434672,60.67022438,5.9
232.06415852,-16.7164031,5.64
232.15952692,1.84216258,5.15
232.35115072,-46.7326907,5.26
232.66828146,-16.60945806,5.82
232.73229511,40.83306815,5.04
232.73297739,64.20850517,5.74
232.85439245,77.34933897,5.0
232.87841929,-73.38954647,5.4
232.94580142,40.89936876,4.98
233.152971,-19.67036366,5.5
233.23011545,-16.85280725,5.53
233.23248309,31.35915517,4.14
233.24144948,-1.18629929,5.5
233.5072393,-40.06634857,5.82
233.54383219,-10.06395962,4.61
233.61055153,-9.18334968,5.16
233.65545605,-28.04690734,5.13
233.67162293,26.71491041,2.22
233.7007926,10.53885916,3.8
233.78525156,-41.16669497,2.8
233.81208385,39.01004619,5.14
233.81757086,53.9221386,5.97
233.88141398,-14.78955365,3.91
233.97193752,-44.95833688,4.55
233.9878239,54.63056806,5.77
234.05056891,-44.39668903,5.44
234.12164831,16.1190982,5.93
234.1231331,10.0104549,5.26
234.17994543,-66.31690469,4.11
234.25607748,-28.13507099,3.6
234.38351097,54.50878294,5.85
234.41337239,69.28321732,5.65
234.45024464,-23.14151509,5.79
234.45646241,40.35328811,5.25
234.51384287,-42.56748493,4.34
234.56726549,46.79799524,5.76
234.56767525,-21.01615303,5.82
234.64250158,50.42335207,5.84
234.66410153,-29.77768935,3.66
234.70626982,-52.37261965,5.43
234.72711374,-19.30170914,5.36
234.84451583,36.63582763,4.64
234.94156188,-34.41189273,4.66
234.98619135,-59.90781512,5.95
235.07043893,-23.81805841,4.97
235.08899554,-73.44663458,5.64
235.24619723,16.024629,6.0
235.29798226,-44.66055926,4.64
235.38788463,19.67050566,4.51
235.44746556,12.84753869,5.34
235.47793121,-76.08186451,5.95
235.47815864,18.46389861,5.8
235.48674445,-19.67857446,4.75
235.65980143,-37.4248964,5.23
235.67098805,-34.71033325,4.75
235.68599269,26.29551419,3.81
235.71176316,52.36083046,5.48
235.81708657,-84.46550807,5.57
235.99716849,32.51582804,5.57
236.00769128,2.51552506,5.86
236.01443312,77.79449901,4.29
236.01841829,-15.67267949,5.41
236.06664914,6.42551971,2.63
236.09453394,-41.81901826,5.93
236.34778279,5.44732255,5.57
236.52354097,-1.80411556,5.39
236.54672877,15.42192602,3.65
236.61144121,7.35323973,4.42
236.64534336,55.47460243,5.94
236.66647764,62.59969448,5.19
236.68429408,-34.68238898,5.61
236.82230086,14.11527157,5.71
236.90797351,55.37661523,5.85
236.9712309,-65.44218988,5.54
237.05546553,13.78933425,5.98
237.1434012,28.15677692,5.89
237.18503586,18.1417793,4.09
237.23672761,-3.81852811,5.53
237.39874182,26.06854936,4.59
237.40527375,-3.43014112,3.54
237.48967022,-48.91238226,5.86
237.52962796,-53.20967534,5.78
237.57303895,2.19662489,5.21
237.70371344,4.4775798,3.71
237.7397573,-33.62710488,3.97
237.74480683,-25.75123489,4.63
237.77836547,-55.05552532,5.74
237.80807231,35.65822638,4.79
237.81519764,-3.09042957,5.09
237.81642977,20.97787548,4.74
237.88131664,-47.06071935,6.0
238.06909055,55.82658167,5.81
238.16747684,42.44998796,4.6
238.33358671,-20.16699405,5.04
238.40303498,-25.32708018,4.59
238.45615438,-16.7296223,4.13
238.47467996,-24.53309547,5.38
238.48280036,-23.97803598,5.41
238.64443288,20.31086363,5.45
238.6578213,43.13840642,5.35
238.66474184,-25.24367939,5.87
238.75154369,-19.38288098,5.95
238.78670013,-63.42974973,2.83
238.87338903,-68.60298616,5.11
238.87542764,-26.26592073,5.63
238.87754361,42.56615229,5.73
238.88508797,-60.17747419,5.78
238.94818797,37.94676324,5.43
239.02482214,-60.48230498,5.76
239.11247598,15.66473327,3.85
239.22119438,-29.21401221,3.87
239.2228396,-33.96602225,5.14
239.22543843,-33.96415999,5.59
239.31101948,14.41426805,5.54
239.33888563,-36.1853138,5.78
239.39709121,26.87802632,4.14
239.41862315,-20.98302564,5.84
239.44830388,54.74950359,4.96
239.54740116,-14.27931773,4.95
239.64530965,-24.83142974,5.43
239.71300283,-26.1140428,2.89
239.7403975,36.64370627,5.61
239.74233223,-65.03756903,5.74
239.87623269,-41.74439602,4.99
240.03058543,-38.39664079,3.42
240.08324525,-16.53238334,5.47
240.08338225,-22.62162024,2.29
240.19850629,-8.41132413,5.53
240.21316189,4.42718026,5.82
240.26166247,33.30538815,5.39
240.30977487,17.81802578,5.1
240.36079431,29.85107821,4.98
240.4737656,58.56443739,4.01
240.52315266,52.91600607,5.93
